Algorithm,Function,Run,Best_Fitness
WOA,CEC2017_F15,12,2522.6049531962344
WOA,CEC2017_F15,13,1622.781135777121
WOA,CEC2017_F15,14,1562.9991769471164
WOA,CEC2017_F15,15,2443.885953765682
WOA,CEC2017_F15,16,2709.240597510039
WOA,CEC2017_F15,17,2090.4287857785703
WOA,CEC2017_F15,18,2368.4710351195636
WOA,CEC2017_F15,19,3013.6853524627013
WOA,CEC2017_F15,20,2076.289409339588
WOA,CEC2017_F15,21,2600.3085952958395
WOA,CEC2017_F15,22,1732.7431797888378
WOA,CEC2017_F15,23,1718.234064607291
WOA,CEC2017_F15,24,2662.7051534325456
WOA,CEC2017_F15,25,2587.412519758644
WOA,CEC2017_F15,26,1556.9175042420825
WOA,CEC2017_F15,27,1720.5592262537075
WOA,CEC2017_F15,28,1851.9466513482696
WOA,CEC2017_F15,29,2105.235838129392
WOA,CEC2017_F15,30,1953.8566467160335
WOA,CEC2017_F15,31,1710.4906766720355
WOA,CEC2017_F15,32,2497.5642454694785
WOA,CEC2017_F15,33,1744.2377067952243
WOA,CEC2017_F15,34,2344.7501875686085
WOA,CEC2017_F15,35,1873.999640130561
WOA,CEC2017_F15,36,2414.3590161998704
WOA,CEC2017_F15,37,1551.8677664291693
WOA,CEC2017_F15,38,2087.554968819464
WOA,CEC2017_F15,39,2367.1777015987245
WOA,CEC2017_F15,40,2604.5408460004483
WOA,CEC2017_F15,41,2352.67262872187
WOA,CEC2017_F15,42,3082.81403103097
WOA,CEC2017_F15,43,2573.8648835147496
WOA,CEC2017_F15,44,2410.2722632441487
WOA,CEC2017_F15,45,1942.036609825942
WOA,CEC2017_F15,46,1776.9836543539095
WOA,CEC2017_F15,47,2392.92399523729
WOA,CEC2017_F15,48,1823.0583627819624
WOA,CEC2017_F15,49,1741.4007801072785
WOA,CEC2017_F16,0,2333.9147114502775
WOA,CEC2017_F16,1,1686.4046092549834
WOA,CEC2017_F16,2,2236.4100185013144
WOA,CEC2017_F16,3,2056.562034678225
WOA,CEC2017_F16,4,1695.9562938544482
WOA,CEC2017_F16,5,2152.8367754066226
WOA,CEC2017_F16,6,1706.113011398363
WOA,CEC2017_F16,7,3109.6147336650847
WOA,CEC2017_F16,8,2028.606707754636
WOA,CEC2017_F16,9,2589.8650141987227
WOA,CEC2017_F16,10,2137.096446388975
WOA,CEC2017_F16,11,22232.173315495656
WOA,CEC2017_F16,12,2270.3356879135854
WOA,CEC2017_F16,13,2623.3775689399704
WOA,CEC2017_F16,14,2372.293833049946
WOA,CEC2017_F16,15,2367.765590688024
WOA,CEC2017_F16,16,2239.1052477157828
WOA,CEC2017_F16,17,3070.8646479765557
WOA,CEC2017_F16,18,2600.3395492871887
WOA,CEC2017_F16,19,6198.494840332564
WOA,CEC2017_F16,20,3016.4508788910534
WOA,CEC2017_F16,21,2030.1640312214824
WOA,CEC2017_F16,22,1650.6158084598214
WOA,CEC2017_F16,23,2533.9880045405653
WOA,CEC2017_F16,24,2964.5157439160957
WOA,CEC2017_F16,25,2673.597823503966
WOA,CEC2017_F16,26,2358.282841712463
WOA,CEC2017_F16,27,2927.48295833434
WOA,CEC2017_F16,28,2536.377566863692
WOA,CEC2017_F16,29,1661.581321647467
WOA,CEC2017_F16,30,2293.927456256999
WOA,CEC2017_F16,31,5966.164058668249
WOA,CEC2017_F16,32,2329.184545575035
WOA,CEC2017_F16,33,2526.218836167877
WOA,CEC2017_F16,34,2439.9554197629495
WOA,CEC2017_F16,35,2656.1947230373007
WOA,CEC2017_F16,36,2280.9404777154464
WOA,CEC2017_F16,37,2093.087267757533
WOA,CEC2017_F16,38,1911.0928213599973
WOA,CEC2017_F16,39,2158.221485355949
WOA,CEC2017_F16,40,2427.931622853988
WOA,CEC2017_F16,41,2180.1742810265096
WOA,CEC2017_F16,42,2964.8497986151783
WOA,CEC2017_F16,43,2134.685630825856
WOA,CEC2017_F16,44,2309.3273501244735
WOA,CEC2017_F16,45,22373.634680221738
WOA,CEC2017_F16,46,6626.495716230225
WOA,CEC2017_F16,47,2375.905604058733
WOA,CEC2017_F16,48,2205.2631864380983
WOA,CEC2017_F16,49,2486.453368117928
WOA,CEC2017_F17,0,22892.839233559134
WOA,CEC2017_F17,1,32694.75334654231
WOA,CEC2017_F17,2,20461.36366011489
WOA,CEC2017_F17,3,33424.222660550586
WOA,CEC2017_F17,4,35396.96281812696
WOA,CEC2017_F17,5,5430.237235635726
WOA,CEC2017_F17,6,26336.2153041631
WOA,CEC2017_F17,7,19999.996468022153
WOA,CEC2017_F17,8,25332.16615815235
WOA,CEC2017_F17,9,29349.687501933975
WOA,CEC2017_F17,10,53871.53604213775
WOA,CEC2017_F17,11,29547.996885235705
WOA,CEC2017_F17,12,47157.24779445018
WOA,CEC2017_F17,13,13666.812218648318
WOA,CEC2017_F17,14,34398.89332189315
WOA,CEC2017_F17,15,7719.239991992491
WOA,CEC2017_F17,16,32367.626086741373
WOA,CEC2017_F17,17,56243.74910968231
WOA,CEC2017_F17,18,49049.15224272874
WOA,CEC2017_F17,19,26777.343730225824
WOA,CEC2017_F17,20,24843.85819294231
WOA,CEC2017_F17,21,14660.771159231714
WOA,CEC2017_F17,22,66406.94379107034
WOA,CEC2017_F17,23,27909.67787597388
WOA,CEC2017_F17,24,16519.492945249178
WOA,CEC2017_F17,25,19705.559361900698
WOA,CEC2017_F17,26,32746.45234574798
WOA,CEC2017_F17,27,29512.390180424765
WOA,CEC2017_F17,28,38905.429211351184
WOA,CEC2017_F17,29,30570.258097128168
WOA,CEC2017_F17,30,29967.290254862277
WOA,CEC2017_F17,31,23984.403392904227
WOA,CEC2017_F17,32,12142.734249024545
WOA,CEC2017_F17,33,7418.787813052532
WOA,CEC2017_F17,34,25267.906232419224
WOA,CEC2017_F17,35,36189.051557437495
WOA,CEC2017_F17,36,20950.504921723415
WOA,CEC2017_F17,37,5474.126138862667
WOA,CEC2017_F17,38,27388.02817278685
WOA,CEC2017_F17,39,3079.5154629377394
WOA,CEC2017_F17,40,24211.676930339767
WOA,CEC2017_F17,41,15426.554359525227
WOA,CEC2017_F17,42,41950.14975587245
WOA,CEC2017_F17,43,85615.68393428838
WOA,CEC2017_F17,44,45775.21591288404
WOA,CEC2017_F17,45,30249.198946861092
WOA,CEC2017_F17,46,12086.156280984991
WOA,CEC2017_F17,47,15637.3918178193
WOA,CEC2017_F17,48,27666.068346838372
WOA,CEC2017_F17,49,9087.633161042588
WOA,CEC2017_F18,0,8087.180615843466
WOA,CEC2017_F18,1,3477.4903945724473
WOA,CEC2017_F18,2,20729.432647103924
WOA,CEC2017_F18,3,4988.59006738958
WOA,CEC2017_F18,4,22772.543325348062
WOA,CEC2017_F18,5,10001.494153811163
WOA,CEC2017_F18,6,17400.448454560043
WOA,CEC2017_F18,7,3276.6102533656885
WOA,CEC2017_F18,8,10549.915082786229
WOA,CEC2017_F18,9,16949.64192971352
WOA,CEC2017_F18,10,5829.606561930195
WOA,CEC2017_F18,11,6574.205428131286
WOA,CEC2017_F18,12,20512.23853048626
WOA,CEC2017_F18,13,18164.98979568378
WOA,CEC2017_F18,14,5890.575523021899
WOA,CEC2017_F18,15,8444.847257409874
WOA,CEC2017_F18,16,12095.786386499332
WOA,CEC2017_F18,17,9224.620984329104
WOA,CEC2017_F18,18,13887.210831426097
WOA,CEC2017_F18,19,2565.3753284876457
WOA,CEC2017_F18,20,21363.084606807028
WOA,CEC2017_F18,21,9868.984222837174
WOA,CEC2017_F18,22,16691.442398148713
WOA,CEC2017_F18,23,20686.870444640874
WOA,CEC2017_F18,24,8717.750040709463
WOA,CEC2017_F18,25,4588.491428260685
WOA,CEC2017_F18,26,11170.985003339378
WOA,CEC2017_F18,27,13647.423972543002
WOA,CEC2017_F18,28,6019.913371111349
WOA,CEC2017_F18,29,18421.79733502282
WOA,CEC2017_F18,30,4051.0192547938464
WOA,CEC2017_F18,31,6510.995628020792
WOA,CEC2017_F18,32,2442.355497983909
WOA,CEC2017_F18,33,11210.305342360563
WOA,CEC2017_F18,34,23096.096479680833
WOA,CEC2017_F18,35,6244.879805548827
WOA,CEC2017_F18,36,3580.8927470960443
WOA,CEC2017_F18,37,5045.681362573066
WOA,CEC2017_F18,38,7561.3702867927295
WOA,CEC2017_F18,39,5857.401635977692
WOA,CEC2017_F18,40,19749.624876683934
WOA,CEC2017_F18,41,20106.13332333597
WOA,CEC2017_F18,42,18139.490836681143
WOA,CEC2017_F18,43,4492.891949634251
WOA,CEC2017_F18,44,6644.397283759612
WOA,CEC2017_F18,45,3209.838971833559
WOA,CEC2017_F18,46,13110.57748559732
WOA,CEC2017_F18,47,4467.039769798805
WOA,CEC2017_F18,48,12865.537139101976
WOA,CEC2017_F18,49,22512.82273422377
WOA,CEC2017_F19,0,2191.699667605133
WOA,CEC2017_F19,1,2147.306634324138
WOA,CEC2017_F19,2,2224.40812829176
WOA,CEC2017_F19,3,1941.230862533796
WOA,CEC2017_F19,4,1999.885587937441
WOA,CEC2017_F19,5,1932.9294785306176
WOA,CEC2017_F19,6,1971.1380477153432
WOA,CEC2017_F19,7,1939.9557593925308
WOA,CEC2017_F19,8,1933.230867944101
WOA,CEC2017_F19,9,2002.2691046142415
WOA,CEC2017_F19,10,2005.53955986008
WOA,CEC2017_F19,11,2004.9355596200112
WOA,CEC2017_F19,12,1987.8317554887735
WOA,CEC2017_F19,13,1980.4231603905275
WOA,CEC2017_F19,14,1937.5420526848816
WOA,CEC2017_F19,15,1949.3055099777932
WOA,CEC2017_F19,16,1964.755081727893
WOA,CEC2017_F19,17,1955.56498288099
WOA,CEC2017_F19,18,1986.6659080459735
WOA,CEC2017_F19,19,1981.6806460493144
WOA,CEC2017_F19,20,1941.3692023136105
WOA,CEC2017_F19,21,1998.9047242486783
WOA,CEC2017_F19,22,2056.623256796879
WOA,CEC2017_F19,23,2025.291135965816
WOA,CEC2017_F19,24,1933.1992458593716
WOA,CEC2017_F19,25,1937.519578634604
WOA,CEC2017_F19,26,1986.55717336635
WOA,CEC2017_F19,27,1933.915298330088
WOA,CEC2017_F19,28,1931.251332124377
WOA,CEC2017_F19,29,1917.5320350404645
WOA,CEC2017_F19,30,1970.399434789184
WOA,CEC2017_F19,31,1968.8331888044272
WOA,CEC2017_F19,32,1950.6818789997687
WOA,CEC2017_F19,33,1938.6624174675392
WOA,CEC2017_F19,34,1944.636380244494
WOA,CEC2017_F19,35,1995.938060480928
WOA,CEC2017_F19,36,2150.424081882683
WOA,CEC2017_F19,37,1942.1456359419071
WOA,CEC2017_F19,38,2173.2434237032858
WOA,CEC2017_F19,39,1939.5683701677997
WOA,CEC2017_F19,40,1946.579474029898
WOA,CEC2017_F19,41,1955.0360299957017
WOA,CEC2017_F19,42,1994.6516590937265
WOA,CEC2017_F19,43,2156.926562829802
WOA,CEC2017_F19,44,1927.4030489712625
WOA,CEC2017_F19,45,2022.279822005224
WOA,CEC2017_F19,46,2014.891990334335
WOA,CEC2017_F19,47,1951.557361901032
WOA,CEC2017_F19,48,2008.140863928552
WOA,CEC2017_F19,49,1937.2523878373556
WOA,CEC2017_F20,0,2198.7615857464625
WOA,CEC2017_F20,1,2105.934009643558
WOA,CEC2017_F20,2,2193.796842198282
WOA,CEC2017_F20,3,2372.3872182023624
WOA,CEC2017_F20,4,2102.129807056145
WOA,CEC2017_F20,5,2108.353533222442
WOA,CEC2017_F20,6,2101.944487517833
WOA,CEC2017_F20,7,2186.192368356532
WOA,CEC2017_F20,8,2127.83205128741
WOA,CEC2017_F20,9,2403.2572342719727
WOA,CEC2017_F20,10,2207.86612092866
WOA,CEC2017_F20,11,2255.0295904675304
WOA,CEC2017_F20,12,2264.8311142621674
WOA,CEC2017_F20,13,2105.9880207769133
WOA,CEC2017_F20,14,2173.932823037804
WOA,CEC2017_F20,15,2309.815991471665
WOA,CEC2017_F20,16,2187.9254757868853
WOA,CEC2017_F20,17,2217.2565095907285
WOA,CEC2017_F20,18,2193.8041358289315
WOA,CEC2017_F20,19,2319.687066300727
WOA,CEC2017_F20,20,2109.5204309829273
WOA,CEC2017_F20,21,2232.707040068299
WOA,CEC2017_F20,22,2134.827506591919
WOA,CEC2017_F20,23,2173.1018736628885
WOA,CEC2017_F20,24,2114.0636245167443
WOA,CEC2017_F20,25,2185.2128147292774
WOA,CEC2017_F20,26,2191.784093206501
WOA,CEC2017_F20,27,2303.5360412046452
WOA,CEC2017_F20,28,2112.8957935819117
WOA,CEC2017_F20,29,2194.028394333827
WOA,CEC2017_F20,30,2221.228172331063
WOA,CEC2017_F20,31,2190.5602034329154
WOA,CEC2017_F20,32,2222.952393871865
WOA,CEC2017_F20,33,2297.8183041271373
WOA,CEC2017_F20,34,2191.884723189386
WOA,CEC2017_F20,35,2210.152183245856
WOA,CEC2017_F20,36,2310.0288268460317
WOA,CEC2017_F20,37,2208.052786533268
WOA,CEC2017_F20,38,2200.4640715666683
WOA,CEC2017_F20,39,2222.776822567075
WOA,CEC2017_F20,40,2116.2920470118825
WOA,CEC2017_F20,41,2224.420348399837
WOA,CEC2017_F20,42,2269.500266741185
WOA,CEC2017_F20,43,2129.8356480878524
WOA,CEC2017_F20,44,2182.64572548482
WOA,CEC2017_F20,45,2113.0019519403763
WOA,CEC2017_F20,46,2199.819631526947
WOA,CEC2017_F20,47,2304.0056875636255
WOA,CEC2017_F20,48,2275.436864749278
WOA,CEC2017_F20,49,2199.19222342764
WOA,CEC2017_F21,0,2204.316717612279
WOA,CEC2017_F21,1,2215.760220329326
WOA,CEC2017_F21,2,2214.445215638375
WOA,CEC2017_F21,3,2203.3681970056127
WOA,CEC2017_F21,4,2205.5556001621353
WOA,CEC2017_F21,5,2208.8077102378315
WOA,CEC2017_F21,6,2207.076329959223
WOA,CEC2017_F21,7,2209.841192418305
WOA,CEC2017_F21,8,2206.7187335249687
WOA,CEC2017_F21,9,2204.6148008218806
WOA,CEC2017_F21,10,2205.6311351275103
WOA,CEC2017_F21,11,2203.726567806679
WOA,CEC2017_F21,12,2203.6837524652665
WOA,CEC2017_F21,13,2205.9793136486737
WOA,CEC2017_F21,14,2206.2239472974325
WOA,CEC2017_F21,15,2206.236761616503
WOA,CEC2017_F21,16,2212.070542186074
WOA,CEC2017_F21,17,2206.5671959083033
WOA,CEC2017_F21,18,2205.066885254121
WOA,CEC2017_F21,19,2205.753612144931
WOA,CEC2017_F21,20,2205.406466162473
WOA,CEC2017_F21,21,2210.253969541686
WOA,CEC2017_F21,22,2206.1585993311546
WOA,CEC2017_F21,23,2209.0105571164213
WOA,CEC2017_F21,24,2206.9643881713105
WOA,CEC2017_F21,25,2203.35562498245
WOA,CEC2017_F21,26,2208.1703909648863
WOA,CEC2017_F21,27,2208.2403483798907
WOA,CEC2017_F21,28,2203.588987734598
WOA,CEC2017_F21,29,2213.589244789126
WOA,CEC2017_F21,30,2209.925233329194
WOA,CEC2017_F21,31,2217.330412875014
WOA,CEC2017_F21,32,2205.6238226154373
WOA,CEC2017_F21,33,2210.084820926754
WOA,CEC2017_F21,34,2207.011681695457
WOA,CEC2017_F21,35,2211.80018532939
WOA,CEC2017_F21,36,2211.3489234436615
WOA,CEC2017_F21,37,2211.2727913691856
WOA,CEC2017_F21,38,2211.9404693538936
WOA,CEC2017_F21,39,2209.705121700355
WOA,CEC2017_F21,40,2203.8703686282433
WOA,CEC2017_F21,41,2212.9123117515383
WOA,CEC2017_F21,42,2206.639535669142
WOA,CEC2017_F21,43,2207.6199603430077
WOA,CEC2017_F21,44,2208.502196567862
WOA,CEC2017_F21,45,2209.17372831119
WOA,CEC2017_F21,46,2202.229775513749
WOA,CEC2017_F21,47,2206.5437763999917
WOA,CEC2017_F21,48,2206.2896833718523
WOA,CEC2017_F21,49,2210.7660517246227
WOA,CEC2017_F22,0,2382.775819851337
WOA,CEC2017_F22,1,2403.5837691945076
WOA,CEC2017_F22,2,2334.2320779250967
WOA,CEC2017_F22,3,2329.798404438184
WOA,CEC2017_F22,4,2402.1506324274924
WOA,CEC2017_F22,5,2366.285693797412
WOA,CEC2017_F22,6,2307.3061271144497
WOA,CEC2017_F22,7,2383.106022196654
WOA,CEC2017_F22,8,2475.077211212021
WOA,CEC2017_F22,9,2304.048987113704
WOA,CEC2017_F22,10,2329.910714931374
WOA,CEC2017_F22,11,2312.607032551538
WOA,CEC2017_F22,12,2376.275512671653
WOA,CEC2017_F22,13,2330.501560507065
WOA,CEC2017_F22,14,2401.081639100169
WOA,CEC2017_F22,15,2402.5677273340903
WOA,CEC2017_F22,16,2402.096227274096
WOA,CEC2017_F22,17,2499.823858212356
WOA,CEC2017_F22,18,2340.913143665955
WOA,CEC2017_F22,19,2420.1605241561347
WOA,CEC2017_F22,20,2494.249928985851
WOA,CEC2017_F22,21,2331.6751806508055
WOA,CEC2017_F22,22,2480.4919059245317
WOA,CEC2017_F22,23,2302.3034774385223
WOA,CEC2017_F22,24,2401.189538809479
WOA,CEC2017_F22,25,2329.297283622194
WOA,CEC2017_F22,26,2401.1563359102397
WOA,CEC2017_F22,27,2365.6601740121937
WOA,CEC2017_F22,28,2401.3192571019654
WOA,CEC2017_F22,29,2402.5517983165237
WOA,CEC2017_F22,30,2483.431602874006
WOA,CEC2017_F22,31,2402.554411389208
WOA,CEC2017_F22,32,2480.3952775641515
WOA,CEC2017_F22,33,2466.493422682733
WOA,CEC2017_F22,34,2344.1970732395707
WOA,CEC2017_F22,35,2401.7947908560977
WOA,CEC2017_F22,36,2303.4527573162827
WOA,CEC2017_F22,37,2302.071347848395
WOA,CEC2017_F22,38,2402.2504240346084
WOA,CEC2017_F22,39,2400.9915920609847
WOA,CEC2017_F22,40,2400.827452406284
WOA,CEC2017_F22,41,2402.687255377988
WOA,CEC2017_F22,42,2425.429913195083
WOA,CEC2017_F22,43,2402.4757493933753
WOA,CEC2017_F22,44,2319.5644374598414
WOA,CEC2017_F22,45,2331.6245501303147
WOA,CEC2017_F22,46,2312.4835804800523
WOA,CEC2017_F22,47,2342.0433015107465
WOA,CEC2017_F22,48,2416.3147081601805
WOA,CEC2017_F22,49,2400.7190464217356
WOA,CEC2017_F23,0,2506.8306620658796
WOA,CEC2017_F23,1,2551.733190220476
WOA,CEC2017_F23,2,2573.342619097989
WOA,CEC2017_F23,3,2409.185861099948
WOA,CEC2017_F23,4,2525.468848766279
WOA,CEC2017_F23,5,2526.11881081358
WOA,CEC2017_F23,6,2568.385796011157
WOA,CEC2017_F23,7,2575.491308988585
WOA,CEC2017_F23,8,2505.375056179804
WOA,CEC2017_F23,9,2528.4641183960994
WOA,CEC2017_F23,10,2613.267148049114
WOA,CEC2017_F23,11,2519.407982785269
WOA,CEC2017_F23,12,2510.2246630068
WOA,CEC2017_F23,13,2571.1109529818527
WOA,CEC2017_F23,14,2576.738834043657
WOA,CEC2017_F23,15,2592.4310073521456
WOA,CEC2017_F23,16,2621.976330917638
WOA,CEC2017_F23,17,2563.3432589520153
WOA,CEC2017_F23,18,2424.4326690242647
WOA,CEC2017_F23,19,2416.645679435076
WOA,CEC2017_F23,20,2548.7632012763825
WOA,CEC2017_F23,21,2620.279003639472
WOA,CEC2017_F23,22,2527.9279033675643
WOA,CEC2017_F23,23,2592.4213231966055
WOA,CEC2017_F23,24,2528.971399630101
WOA,CEC2017_F23,25,2544.9654962947175
WOA,CEC2017_F23,26,2516.4690476645696
WOA,CEC2017_F23,27,2522.207876937735
WOA,CEC2017_F23,28,2534.392139913932
WOA,CEC2017_F23,29,2506.493071443517
WOA,CEC2017_F23,30,2503.437138203218
WOA,CEC2017_F23,31,2410.257140831353
WOA,CEC2017_F23,32,2546.044695899309
WOA,CEC2017_F23,33,2503.217884796353
WOA,CEC2017_F23,34,2565.3703189223183
WOA,CEC2017_F23,35,2567.5830085064963
WOA,CEC2017_F23,36,2532.299557527475
WOA,CEC2017_F23,37,2520.8248497358154
WOA,CEC2017_F23,38,2596.0456075891498
WOA,CEC2017_F23,39,2557.8398418939323
WOA,CEC2017_F23,40,2687.5331927914526
WOA,CEC2017_F23,41,2556.958574758807
WOA,CEC2017_F23,42,2525.2683466187304
WOA,CEC2017_F23,43,2510.8561570890784
WOA,CEC2017_F23,44,2561.4113882231886
WOA,CEC2017_F23,45,2572.2187889553156
WOA,CEC2017_F23,46,2538.2539854450365
WOA,CEC2017_F23,47,2567.6598589619803
WOA,CEC2017_F23,48,2554.7629365002726
WOA,CEC2017_F23,49,2560.772521019265
WOA,CEC2017_F24,0,2907.8308402718035
WOA,CEC2017_F24,1,2922.2878818680847
WOA,CEC2017_F24,2,2917.9964906415535
WOA,CEC2017_F24,3,2883.5436012622645
WOA,CEC2017_F24,4,2922.0073482208145
WOA,CEC2017_F24,5,2883.485154170652
WOA,CEC2017_F24,6,2891.903918846173
WOA,CEC2017_F24,7,3015.700933363949
WOA,CEC2017_F24,8,2882.6622225325423
WOA,CEC2017_F24,9,2921.042719531889
WOA,CEC2017_F24,10,2909.5837855845693
WOA,CEC2017_F24,11,2978.4846367403716
WOA,CEC2017_F24,12,2891.3501852778445
WOA,CEC2017_F24,13,2911.66368816314
WOA,CEC2017_F24,14,2887.5906871546276
WOA,CEC2017_F24,15,2913.3476917489156
WOA,CEC2017_F24,16,2907.952072089835
WOA,CEC2017_F24,17,2886.6790730253906
WOA,CEC2017_F24,18,2900.454013574338
WOA,CEC2017_F24,19,2973.853873134279
WOA,CEC2017_F24,20,2885.8010509100563
WOA,CEC2017_F24,21,2972.45128474092
WOA,CEC2017_F24,22,2882.4970472640643
WOA,CEC2017_F24,23,2941.0403536313634
WOA,CEC2017_F24,24,2887.487248722718
WOA,CEC2017_F24,25,2909.0948858359857
WOA,CEC2017_F24,26,2879.66875447291
WOA,CEC2017_F24,27,2880.4842333047036
WOA,CEC2017_F24,28,2885.99379882044
WOA,CEC2017_F24,29,2884.2570823634805
WOA,CEC2017_F24,30,2921.916015393262
WOA,CEC2017_F24,31,2884.0751358958487
WOA,CEC2017_F24,32,2883.8961787886415
WOA,CEC2017_F24,33,2967.419584516045
WOA,CEC2017_F24,34,2911.1895018268287
WOA,CEC2017_F24,35,2979.298857940888
WOA,CEC2017_F24,36,2968.659357005764
WOA,CEC2017_F24,37,2919.811821724088
WOA,CEC2017_F24,38,2916.331101579958
WOA,CEC2017_F24,39,2881.6587555810115
WOA,CEC2017_F24,40,2881.876718996395
WOA,CEC2017_F24,41,2892.146636059985
WOA,CEC2017_F24,42,2912.7011234074535
WOA,CEC2017_F24,43,2887.676165109174
WOA,CEC2017_F24,44,2941.3554680738707
WOA,CEC2017_F24,45,2939.821780590849
WOA,CEC2017_F24,46,2973.0881160883796
WOA,CEC2017_F24,47,2893.4902051984573
WOA,CEC2017_F24,48,2882.464380205653
WOA,CEC2017_F24,49,2908.439749469696
WOA,CEC2017_F25,0,2959.520076697065
WOA,CEC2017_F25,1,2967.601561151358
WOA,CEC2017_F25,2,3003.9300301387925
WOA,CEC2017_F25,3,2967.6015610044487
WOA,CEC2017_F25,4,2958.119505516048
WOA,CEC2017_F25,5,2967.2704666629165
WOA,CEC2017_F25,6,2967.459858956905
WOA,CEC2017_F25,7,2967.6015656095865
WOA,CEC2017_F25,8,2967.2704846394404
WOA,CEC2017_F25,9,2957.520940635387
WOA,CEC2017_F25,10,2956.5022998675913
WOA,CEC2017_F25,11,2500.187885330422
WOA,CEC2017_F25,12,2957.554020464855
WOA,CEC2017_F25,13,2957.579040034005
WOA,CEC2017_F25,14,2967.5916606672536
WOA,CEC2017_F25,15,2958.811634388785
WOA,CEC2017_F25,16,2967.4624795912196
WOA,CEC2017_F25,17,2957.605784165353
WOA,CEC2017_F25,18,2967.459764578856
WOA,CEC2017_F25,19,2967.2705590982864
WOA,CEC2017_F25,20,2957.4606611613954
WOA,CEC2017_F25,21,2967.590407435049
WOA,CEC2017_F25,22,2957.532150552672
WOA,CEC2017_F25,23,2967.601562590081
WOA,CEC2017_F25,24,2957.993627167192
WOA,CEC2017_F25,25,2967.5904074118916
WOA,CEC2017_F25,26,2958.725112122448
WOA,CEC2017_F25,27,2967.601565534296
WOA,CEC2017_F25,28,2957.5273333556747
WOA,CEC2017_F25,29,2971.2299364513665
WOA,CEC2017_F25,30,2967.5904075004087
WOA,CEC2017_F25,31,2500.0376996150294
WOA,CEC2017_F25,32,2959.520090567532
WOA,CEC2017_F25,33,2958.8830744116967
WOA,CEC2017_F25,34,2967.6015611057114
WOA,CEC2017_F25,35,2967.270467603978
WOA,CEC2017_F25,36,2967.273250449317
WOA,CEC2017_F25,37,2967.6015612635947
WOA,CEC2017_F25,38,2978.6727799391
WOA,CEC2017_F25,39,2957.623083028927
WOA,CEC2017_F25,40,2967.6015695132355
WOA,CEC2017_F25,41,2978.3801412121475
WOA,CEC2017_F25,42,2957.6040175670605
WOA,CEC2017_F25,43,2958.749122554374
WOA,CEC2017_F25,44,2967.591655860486
WOA,CEC2017_F25,45,2957.5632230539213
WOA,CEC2017_F25,46,2967.5916675016756
WOA,CEC2017_F25,47,2967.270481786862
WOA,CEC2017_F25,48,2967.5904094798593
WOA,CEC2017_F25,49,2978.879118102125
WOA,CEC2017_F26,0,2994.4268171580406
WOA,CEC2017_F26,1,2992.3920334611435
WOA,CEC2017_F26,2,2994.585873729898
WOA,CEC2017_F26,3,2998.0178103664234
WOA,CEC2017_F26,4,2996.2537773921144
WOA,CEC2017_F26,5,2995.7454038596297
WOA,CEC2017_F26,6,2669.71456281197
WOA,CEC2017_F26,7,2997.877334676731
WOA,CEC2017_F26,8,2994.5194200708106
WOA,CEC2017_F26,9,3000.7428604229704
WOA,CEC2017_F26,10,3004.432896575683
WOA,CEC2017_F26,11,3003.059070604181
WOA,CEC2017_F26,12,3002.718536295536
WOA,CEC2017_F26,13,2990.519865402089
WOA,CEC2017_F26,14,3000.06234149342
WOA,CEC2017_F26,15,2994.4675929095115
WOA,CEC2017_F26,16,2990.517415421833
WOA,CEC2017_F26,17,2998.847936748087
WOA,CEC2017_F26,18,2994.49214932455
WOA,CEC2017_F26,19,3069.4469545906136
WOA,CEC2017_F26,20,2990.5229467255276
WOA,CEC2017_F26,21,2999.4074523478544
WOA,CEC2017_F26,22,3011.467780137943
WOA,CEC2017_F26,23,2998.0462365182298
WOA,CEC2017_F26,24,2996.0715621992563
WOA,CEC2017_F26,25,2994.5751384410364
WOA,CEC2017_F26,26,2995.648287437409
WOA,CEC2017_F26,27,2994.6442207500895
WOA,CEC2017_F26,28,2994.700129922001
WOA,CEC2017_F26,29,3010.6513678495176
WOA,CEC2017_F26,30,2996.391988579775
WOA,CEC2017_F26,31,2995.63275624683
WOA,CEC2017_F26,32,2990.5193894665586
WOA,CEC2017_F26,33,2997.677503050469
WOA,CEC2017_F26,34,2998.061224024889
WOA,CEC2017_F26,35,3003.613184093858
WOA,CEC2017_F26,36,2997.561983189837
WOA,CEC2017_F26,37,2997.9772447137934
WOA,CEC2017_F26,38,2998.587051966169
WOA,CEC2017_F26,39,3010.119849390425
WOA,CEC2017_F26,40,3075.1297368287196
WOA,CEC2017_F26,41,2997.86102927231
WOA,CEC2017_F26,42,2996.9653595085724
WOA,CEC2017_F26,43,3003.630684639078
WOA,CEC2017_F26,44,2994.7584472032217
WOA,CEC2017_F26,45,2998.213940279963
WOA,CEC2017_F26,46,3000.0950377308304
WOA,CEC2017_F26,47,3073.336084997358
WOA,CEC2017_F26,48,3005.6811320742063
WOA,CEC2017_F26,49,3045.814509975222
WOA,CEC2017_F27,0,3072.07958483699
WOA,CEC2017_F27,1,3095.962263885575
WOA,CEC2017_F27,2,2747.5799508923924
WOA,CEC2017_F27,3,2983.32559032907
WOA,CEC2017_F27,4,2731.3362520867695
WOA,CEC2017_F27,5,3132.012009400464
WOA,CEC2017_F27,6,2720.028836773949
WOA,CEC2017_F27,7,2724.949705828172
